110.23,1052.5,22.448,791.71
110.73,1041.3,22.425,792.78
111.23,1030.1,22.397,793.86
111.73,1018.9,22.388,794.94
112.23,1007.7,22.386,796.07
112.73,996.57,22.366,797.2
113.23,985.4,22.403,798.34
113.73,974.24,22.335,799.47
114.23,963.08,22.319,800.6
114.73,951.93,22.311,801.73
115.23,940.78,22.332,802.85
115.73,929.64,22.321,803.98
116.23,918.51,22.274,805.11
116.73,907.39,22.256,806.24
117.23,896.27,22.278,807.36
117.73,885.16,22.25,808.49
118.23,874.05,22.227,809.61
118.73,862.95,22.211,810.74
119.23,851.86,22.197,811.86
119.73,840.77,22.191,812.98
120.23,829.69,22.188,814.11
120.73,818.61,22.169,815.23
121.23,807.54,22.157,816.35
121.73,796.48,22.166,817.47
122.23,785.42,22.117,818.59
122.73,774.37,22.118,819.71
123.23,763.32,22.108,820.83
123.73,752.28,22.089,821.94
124.23,741.25,22.078,823.06
124.73,730.22,22.075,824.18
125.23,719.2,22.052,825.29
125.73,708.18,22.042,826.41
126.23,697.17,22.035,827.53
126.73,686.17,22.044,828.64
127.23,675.17,22.017,829.75
127.73,664.18,21.992,830.87
128.23,653.2,21.985,831.98
128.73,642.22,21.965,833.09
129.23,631.24,21.971,834.2
129.73,620.27,21.944,835.31
130.23,609.31,21.932,836.42
130.73,598.35,21.923,837.53
131.23,587.4,21.91,838.64
131.73,576.46,21.909,839.75
132.23,565.52,21.889,840.86
132.73,554.58,21.888,841.97
133.23,543.66,21.86,843.07
133.73,532.73,21.859,844.18
133.74,532.53,21.841,845.28
133.75,532.32,21.343,845.3
133.76,532.11,20.844,845.32
133.77,531.89,20.344,845.35
133.78,531.65,19.843,845.37
133.79,531.41,19.342,845.39
133.81,531.17,18.841,845.42
133.82,530.91,18.34,845.44
133.84,530.63,17.84,845.47
133.85,530.35,17.34,845.5
133.87,530.05,16.84,845.52
133.89,529.74,16.339,845.55
133.91,529.41,15.839,845.59
133.94,529.06,15.34,845.62
133.96,528.68,14.841,845.66
133.99,528.28,14.343,845.7
134.02,527.84,13.846,845.74
134.06,527.37,13.346,845.79
134.1,526.85,12.848,845.84
134.15,526.28,12.36,845.89
134.2,525.62,11.845,845.96
134.27,524.86,11.35,846.03
134.36,523.97,10.867,846.11
134.47,522.83,10.355,846.2
134.63,521.28,9.8543,846.32
134.9,518.79,9.355,846.49
135.4,514.44,8.8597,846.75
135.9,510.17,8.5816,847.21
136.4,505.88,8.6133,847.67
136.9,501.6,8.5676,848.13
137.4,497.31,8.5853,848.58
137.9,493.02,8.5778,849.04
138.4,488.73,8.5799,849.49
138.79,485.39,8.6466,849.95
139.29,481.11,8.5563,850.31
139.61,478.38,8.6748,850.76
140.11,474.1,8.5386,851.05
140.61,469.82,8.593,851.51
141.11,465.54,8.5556,851.96
141.61,461.26,8.5693,852.42
141.97,458.23,8.6495,852.87
142.47,453.96,8.5572,853.19
142.97,449.69,8.5556,853.65
143.34,446.53,8.6369,854.1
143.76,442.91,8.585,854.44
